City,Title,Recruitment_period,Education_period,Date,Quota,Address,State,Detail,Post
경기도 수원시,[프로젝트] 나누는 거북이,2025-04-25 ~ 2025-05-30,2025-06-02 ~ 2025-06-16,"월
10:00 ~ 15:00","0 / 8
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250425154211&q_currPage=9&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,"북토크-보이지 않는 노동자들 : 경계 없는 노동, 흔들리는 삶",2025-02-14 ~ 2025-06-03,2025-06-03 ~ 2025-06-03,"화
19:00 ~ 21:00","0 / 70
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250214034105&q_currPage=9&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,"[언제든학교]힐링스피치, 여름",2025-03-13 ~ 2025-06-03,2025-06-04 ~ 2025-06-25,"수
10:00 ~ 12:00","0 / 18
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250313034203&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[오전반] 서종남교수의 문학아카데미 행복한 글쓰기 프로젝트 ON,2025-03-13 ~ 2025-06-05,2025-04-01 ~ 2025-06-24,"화
11:00 ~ 12:30","0 / 20
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250313034120&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[오후반] 서종남교수의 문학아카데미 행복한 글쓰기 프로젝트 ON,2025-03-13 ~ 2025-06-05,2025-04-01 ~ 2025-06-24,"화
13:00 ~ 14:30","0 / 25
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250313034121&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[내일배움카드]유튜브 동영상 편집과정(주말),2025-04-01 ~ 2025-06-05,2025-06-07 ~ 2025-08-09,"토
09:30 ~ 13:30","0 / 20
(0 / 0)",수원여성인력개발센터,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250411113111&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[국비지원직업훈련]실버전문강사 양성과정,2025-05-07 ~ 2025-06-05,2025-06-16 ~ 2025-06-20,"월,화,수,목,금
13:30 ~ 17:30","0 / 15
(0 / 0)",수원여성인력개발센터,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250502102854&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,"시니어 정보문해 교육 (스마트폰, AI, 피싱예방)",2025-03-13 ~ 2025-06-06,2025-06-14 ~ 2025-09-20,"토
10:00 ~ 12:00","0 / 28
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250313034116&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[2025-06-07]수원향교 활용 프로그램 - 수원향교와 자연 이야기(자연체험),~ 2025-06-06,2025-06-07 ~ 2025-06-07,10:30 ~ 12:00,"20 / 20
(5 / 5)",수원향교,접수마감,https://www.suwon.go.kr/web/reserv/edu/view.do?seqNo=10040&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,베이비시터 자격취득과정,2025-04-23 ~ 2025-06-10,2025-06-09 ~ 2025-06-20,"월,화,수,목,금
09:30 ~ 13:30","0 / 20
(0 / 0)",수원여성인력개발센터,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250423091503&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[공간 활용 셀프인테리어] 홈스테이징 전문가 과정,2025-04-15 ~ 2025-06-12,2025-06-12 ~ 2025-07-10,"목
10:00 ~ 13:00","0 / 20
(0 / 0)",수원여성인력개발센터,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250415131950&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[국민내일배움카드교육] 전산회계2급자격취득과정(주말반),2025-04-23 ~ 2025-06-12,2025-06-14 ~ 2025-08-09,"토
09:30 ~ 13:30","0 / 20
(0 / 0)",수원여성인력개발센터,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250425152637&q_currPage=10&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,손희정의 <손상된 행성에서 더 나은 파국을 상상하기> 영화 비평,2025-03-04 ~ 2025-06-12,2025-04-10 ~ 2025-06-12,"목
19:00 ~ 21:30","0 / 0
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250304214156&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,"산림치유 프로그램(암경험자 대상) - 오전9시30분 (4/30, 5/7, 5/17, 5/21, 5/28, 6/4, 6/11, 6/18)",2025-03-25 ~ 2025-06-13,2025-04-30 ~ 2025-06-18,"수
09:30 ~ 12:00","3 / 10
(0 / 0)",칠보산,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?seqNo=9955&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[2025-06-14]수원향교 활용 프로그램 - 정조 임금님 수원향교에 오신 날(블록체험),~ 2025-06-13,2025-06-14 ~ 2025-06-14,10:30 ~ 12:00,"19 / 20
(0 / 5)",수원향교,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?seqNo=10041&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,안전한 거북이_올바른 공구사용법,2025-04-28 ~ 2025-06-13,2025-06-20 ~ 2025-06-20,"금
10:00 ~ 14:00","0 / 10
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250428034210&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,장석준과 <세계 읽기> 2분기,2025-03-04 ~ 2025-06-17,2025-04-15 ~ 2025-06-17,"화
19:00 ~ 21:00","0 / 0
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250305034159&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,쉽게 배우는 유튜브 콘텐츠 제작 기초반(2회차),2025-04-25 ~ 2025-06-18,2025-06-19 ~ 2025-07-17,"목
10:00 ~ 13:00","0 / 15
(0 / 0)",수원여성인력개발센터,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250425102139&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,6월 월담- 시민기자가 바라본 유네스코 세계문화유산 수원화성 [뭐라도학교],2025-03-13 ~ 2025-06-19,2025-06-19 ~ 2025-06-19,"목
15:00 ~ 17:00","0 / 30
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250313034129&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,"음악미학과 오디오 소리의 본질, 그리고 클래식 감상",2025-03-04 ~ 2025-06-19,2025-04-10 ~ 2025-06-19,"목
10:00 ~ 12:00","0 / 50
(0 / 0)",수원시글로벌평생학습관,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250304214153&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,[2025-06-21]수원향교 활용 프로그램 - 수원향교와 자연 이야기(자연체험),~ 2025-06-20,2025-06-21 ~ 2025-06-21,10:30 ~ 12:00,"20 / 20
(5 / 5)",수원향교,접수마감,https://www.suwon.go.kr/web/reserv/edu/view.do?seqNo=10042&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,금빛합창단(동아리),2025-03-04 ~ 2025-06-20,2026-04-01 ~ 2025-06-30,"월
10:30 ~ 11:30","0 / 0
(0 / 0)",대회의실,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250307092030&q_currPage=11&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
경기도 수원시,시조창교실,2025-03-04 ~ 2025-06-20,2026-04-01 ~ 2025-06-30,"금
14:00 ~ 16:00","0 / 0
(0 / 0)",대회의실,접수중,https://www.suwon.go.kr/web/reserv/edu/view.do?eduMstSeq=20250226100658&q_currPage=12&q_progressStatusCd=72&q_searchKey=ALL&q_rowPerPage=10&,
