Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
128,본오동 4등급 재가요양보호사 구인,"25/05/22 등록
25/07/21 마감",25/07/21 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,경기도 안산시 상록구 각골동로2길 7-10 (본오동),안산시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",효경노인재가복지센터,"본오동 4등급 여어르신(독거)
- 주6일 9:00-12:00 
- 병원동행, 산책동행, 말벗 및 정서지원 등
- 시급 12,800원 (제수당 포함)",기타(안산시일자리센터 채용대행 031-481-6672 전화 후 면접),면접,"이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKP002505220014&rtnTarget=list4
129,"[동백 스프링카운티자이] 3등급 여어르신, 오전 주 5회, 요양보호사 채용",25/05/22 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",퇴직금,"경기도 용인시 기흥구 동백죽전대로 333, 201동 (중동, 스프링카운티자이)",용인시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",도담케어 방문요양 용인센터,"- 38년생 3등급 여어르신
- 가사지원
- 09:00~12:00(주5회)
- 시급 10,030원 + 주휴수당 + 수당 등 = 13,000원

* 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 
주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음","방문,팩스,
기타 (전화접수: 010-2556-7612)","서류,면접","이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220021&rtnTarget=list5
130,마을버스 승무사원(버스기사님) 모집,25/05/22 등록,채용시까지,"노선버스 운전원(시내, 마을, 시외, 고속)",관계없음,기간의 정함이 있는 근로계약,월급 317만원 ~ 330만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,경기도 구리시 동구릉로 194 (인창동),구리시,"※ 상세 근무시간
- 2교대 근무(보름에 한번 교대)
- 주6일/ 휴무 자율선택요일
- 오전근무 05:20~13:00/ 오후근무 13:00~22:00
주 소정근로시간
툴팁
: 40시간","주 6일 근무
(주 소정근로시간: 40시간)",(주)행복운수,"※ 구리 마을버스 3번, 5번, 8번 노선 운전
- 1종대형면허(취득일로 1년 이상), 버스운전자격증 필수 // (* 1종 대형면허 취득일 1년 미만자는 면접통과 후, 양성교육 신청해줌)
- 2교대 근무(보름에 한번 교대)
- 주6일/ 휴무 자율선택요일
- 오전근무 05:20~13:00/ 오후근무 13:00~22:00
- 급여 : 최저시급 10,030원을 월급으로 계산/ 26일 만근시 317만원~330만원
- 식사2식 제공(구내식당)

** 전형시, 제출서류(이력서, 가족사항 확인서류, 운전경력증명서(전체기록), 운전적성정밀(신규)검사, 운전면허증 사본, 버스운전자격증, 도시가스사용자동차운전자 수료증)
* 고용24 전산 등력을 위해 주 소정시간 40시간으로 입력함",방문,"서류,면접","이력서,자기소개서,경력증명서,기타 (1.가족사항 확인서류, 2.운전경력증명서(전체기록), 3.운전적성정밀(신규)검사, 4.운전면허증 사본, 5.버스운전자격증, 6.도시가스사용자동차운전자 수료증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKG002505220005&rtnTarget=list3
131,홍보부 직원 모집,25/05/22 등록,채용시까지,광고·홍보 전문가,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 209만원 ~ 209만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 용인시 처인구 금령로40번길 15-5, 202호 (김량장동, 엘에이치행복주택 상가)",용인시,"근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",뉴딜사회적협동조합,"● 채용분야 : 노인사회활동지원사업 전담인력
● 모집인원 : 1명
● 직무내용 : 1명. 홍보부 및 노인일자리 업무제반
● 지원조건 1. 자격증 : 운전면허 및 실제운전 가능자(필수), 컴퓨터 활용가능자(한글, 엑셀 등)
                   2. 응시 기준일자 기준으로 만 65세 미만인자
                   3. 사회복지사 2급 이상 자격증 소지자(우대)
                   4. 경력자(해당업무) 우대
                   5. 범죄 및 노인학대범죄경력 조회 시 결격사유가 없는자
                   6.  홍보부 : 일러스트, 포토샵 자격 현황 등
● 근무사항- 주 5일(40시간), 1일 8시간(09:00~18:00)
                  - 4대 보험 적용, 퇴직연금 가입
                  - 급여기준 : 노인사회활동지원사업 전담인력 가이드라인 기준
● 접수방법 및 문의처
   - 제출방법 : 이메일(aljja777@hanmail.net/ 파일명 : ""입사지원서-홍길동"")
   - 우편 및 방문 접수 : 경기도 용인시 처인구 금령로 40번길 15-5 202호
   - 문의전화 : 031-334-9999 노인일자리 담당 권순태
● 전형방법 및 일정- 1차 : 서류전형- 2차 : 면접시험(1차 합격자에 한해 개별 유선 연락)
● 제출서류
  - 입사지원서 및 자기소개서 1부(자유양식)
  - 개인정보의 수집 및 활용 동의서 1부(일반적인 양식)
  - 사회복지시설 분야 경력증명서- 자격증 사본 각 1부(소지자에 한함)
  - 최종학력증명서 사본 1부
   - 국가유공자, 장애인, 기초생활수급자 증명서 등
   *개인정보의 수집 및 활용동의서 1부는 https://cafe.naver.com/senior1 노인일자리 개인정보동의서 등 오셔서 직접 작성하십시요
.● 최종합격 후 제출서류주민등록등본, 통장사본 외 필요서류 각 1부
● 기타사항- 제출된 서류는 채용심사 이외에는 사용하지 않으며, 비밀을 보장하고 일체 반환하지 않습니다.- 제출된 서류내용이 허위로 판명되었을 경우 심사대상에서 제외 또는 채용이 취소됩니다
- 전형결과 적격자가 없다고 판단될 경우 최종합격자가 없을 수 있습니다.
- 제출된 서류의 기재착오, 누락 또는 연락이 되지 않아 발생되는 불이익에 대해서는 본인의 책임임을 알려드립니다.
● 결격사유 다음 각 호에 해당하는 자는 본 직원으로 임용될 수 없습니다.
- 금치산자 또는 한정치산자.- 파산선고를 받고 복권되지 아니한 자.
- 금고이상의 형을 받고 그 집행이 종료되거나 집행을 받지 아니하기로 확정된 날로부터 3년이 경과하지 아니한 자.
- 법률 또는 법원의 판결에 의하여 자격이 상실되거나 정지된 자.
- 전직 근무기관에서 징계처분에 의한 파면 또는 파직된 날로부터 2년이 경과되지 아니한 자.
- 병역법상의 병역의무를 기피중인 자.
- 봉사정신이 극히 희박하고 직장의 인화나 주민과의 친화를 해칠 우려가 현저한 자.",이메일(개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기,"서류,면접","이력서,자기소개서,졸업증명서,경력증명서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220020&rtnTarget=list5
132,[용인 수지] 이편한세상 수지아파트 내부 미화원 채용,"25/05/22 등록
25/06/21 마감",25/06/21 마감,건물 청소원,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 170만원 ~ 170만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 포은대로313번길 7-10 (풍덕천동, e편한세상 수지)",용인시,"※ 상세 근무시간
(평일) 8:00~15:30, 휴게 1시간 20분 
(토) 09:0~12:00(격주근무)
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",주식회사에코그린티엠,"* 이편한세상 수지아파트 내부미화
- (평일) 8:00~15:30, 휴게 1시간 20분 / (토) 09:0~12:00(격주근무)
- 급 여: 1,700,090원 (복지카드소지자+5만원 별도)","방문,워크넷,
기타 (전화후 면접 010-2504-0727)
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220019&rtnTarget=list6
133,[마두동] 백마효요양원 요양보호사 모집,25/05/22 등록,채용시까지,요양보호사(노인요양사),경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 212만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 일산동구 경의로 315, 설촌상가5층 (마두동)",고양시,"(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",백마효요양원,"[마두동] 백마효요양원 요양보호사 모집 _ 주간근무
/ 어르신 케어 
/ 경력자 우대, 케어포 사용자 우대
/ 주5일 근무, 09:00-18:00, (휴게시간: 12:00~ 13:00)
/ 급여: 월 212만원
/ 채용담당자 통화 후 면접","방문,
기타 (채용담당자 통화 후 면접)",면접,"이력서,기타 (면접시 이력서, 요양보호사 자격증(사본) 제출)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKC002505220012&rtnTarget=list9
134,북변동 재가 요양보호사 모집,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 김포시 북변1로16번길 34, - (북변동, 북변산호아파트)",김포시,"※ 상세 근무시간
 13:00~16:00(면접 후 협의)/주 3일
주 소정근로시간
툴팁
: 24시간","주 3일 근무
(주 소정근로시간: 24시간)",(A)우리방문요양센터,"- 대 상 자:  79세 5등급 할머니
- 담당업무: 인지자극, 일상생활 같이 하기
- 근무시간: 13:00~16:00(면접 후 협의)/주 3일
- 급     여: 시급 12,700원(최저 시급 10,030원+주휴수당+기타수당)
  ***치매교육 이수자 必

* 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음 *","방문,
기타 (전화 후 방문)",면접,"이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505220006&rtnTarget=list1
135,재가요양보호사 구인,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",퇴직금,"경기도 수원시 영통구 법조로 38, 더샵 레이크파크 (하동)",수원시,"※ 상세 근무시간
-주3일/월,수,토/13:00-16:00
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",샘물재가장기요양센터,"-3등급 여 어르신 일상생활지원
-주3일/월,수,토/13:00-16:00
-시급:최저시급10,030원+주휴수당+연차수당 등=12,700원



*실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,
기타 (전화 후 방문)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220029&rtnTarget=list2
136,아파트 미화원 - 화성 반월나노시티,25/05/22 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 191만원 ~ 191만원,"국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 화성시 효행로 1337-23, 이편한세상 반월나노시티역 (반월동, e편한세상 반월 나노시티역)",화성시,"※ 상세 근무시간
08:30~15:30(휴게1시간)
08:30~11:30

주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",(주)듀델코리아,"- 화성 반월나노시티
아파트 미화원 
(아파트 계단, 승강기, 공용부분 청소)

월1.910.200원
08:30~15:30(휴게1시간)
08:30~11:30

전화지원 010-2932-1902 이영례 반장",기타(전화지원 010-2932-1902 이영례),"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJAU002505220007&rtnTarget=list5
137,재가요양보호사 구인,"25/05/22 등록
25/07/21 마감",25/07/21 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 안양시 만안구 안양천서로 249, ... (안양동, 안양역푸르지오더샵아파트)",안양시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",아름다운사람들재가장기요양센터,"- 3등급할머니
- 주5일 09시~12시
- 시급 10,030원+각종수당 = 12,700원

*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,
기타 (전화후 면접)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220026&rtnTarget=list8
138,금오동 4등급 할머니 재가요양보호사 구인,"25/05/22 등록
25/07/21 마감",25/07/21 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 의정부시 상금로 36, - (금오동, 거성아파트)",의정부시,"※ 상세 근무시간
오전9시~12시 (3시간)
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",의정부재가방문요양센터,"금오동 4등급 할머니 (부부거주)
일상생활지원, 목욕, 식사준비 희망

근무시간  오전9시~12시 (3시간)
시급 12,700원 (수당포함)","방문,
기타 (전화후 방문)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11292505220003&rtnTarget=list10
139,신창현 풍림아이원1차 아파트 미화원 채용,25/05/22 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 남양주시 화도읍 수레로1120번길 8 (신창현 풍림아이원 1차),남양주시,"※ 상세 근무시간
월~금 09:00~15:30 (근무 5.5H/ 휴게 1H), 토 9:00~12:00(3주에 1번)",주 5일 근무,인덕종합관리(주),"- 아파트 미화
- 월~금 09:00~15:30 (근무 5.5H/ 휴게 1H), 토 9:00~12:00(3주에 1번)
- 급여 ( 1,482,000원 )
- 신주 없음
- 지원 문의 ( 010-3559-9840 )","팩스,워크넷,
기타 (지원 문의 ( 010-3559-9840 ))
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220021&rtnTarget=list3
140,호원가든 1차 아파트 미화원 채용,25/05/22 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 의정부시 호동로 56 (호원동, 호원가든아파트)",의정부시,"※ 상세 근무시간
월-금 오전9시~오후3시(휴게1.5h)  토 오전9시~12시
주 소정근로시간
툴팁
: 25시간","주 6일 근무
(주 소정근로시간: 25시간)",인덕종합관리(주),"- 아파트내 청소업무
- 신주없음
- 월-금 오전9시~오후3시(휴게1.5h)  토 오전9시~12시
- 급여( 1,308,000원 )
- 지원문의후 면접가능(010-3559-9840 )","팩스,워크넷,
기타 (- 지원문의후 면접가능(010-3559-9840 ))
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220020&rtnTarget=list4
141,[마도면 쌍송2리 마을회관 인근]재가요양보호사 구인,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 화성시 마도면 쌍송길 74, 상세주소 유선상담 및 면접시 안내",화성시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",파랑새노인복지센터,"- 마도면 쌍송2리 마을회관 인근 거주, 4등급 할아버님 케어(할머니와 함께 거주)
- 인지양호, 부축, 도움걷기 케어중심 서비스
- 주6일 9~12시
- 시간당지급액 13,000원->기본시급10,030원+제수당포함
- 교통비 추가 지급 : 월5만원
- 지원희망시 010-3442-7145 연락주세요.","방문,
기타 ([010-3442-7145]로 문의)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220014&rtnTarget=list4
142,25-5차 공무직 근로자 (병영식당 민간조리원) 채용공고,"25/05/22 등록
25/05/30 마감",25/05/30 마감,사업체 구내식당 급식 조리사,관계없음,기간의 정함이 없는 근로계약,월급 224만원 ~ 224만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 통진읍 김포대로 2398-30, -",김포시,"(근무시간) (오전) 8시 30분 ~ (오후) 5시 30분
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",육군제6060부대,"25-5차 공무직 근로자 (병영식당 민간조리원) 채용공고

1. 채용 계획
가. 채용직위 : 병영식당 민간조리원
나. 활용분야 : 육군 제9166부대 병영식당 민간조리원
다. 필수/우대 자격 요건 : 첨부파일 참조
라. 계약기간 : 공무직 (정년 60세)

2. 채용일정
가. 채용공고, 지원서 접수 : 25.05.21(수) ~ 25.05.30(금)
나. 1차 합격자 통보 : 25.06.02(월) 예정
다. 자격평가 및 면접 : 25.06.04(수) 예정
라. 최종 합격자 발표 : 25.06.05(목) 예정

채용 일정은 상황에 따라 일부 조정 될 수 있음

3. 지원서 접수
가. 기간 : 25.05.21(수) ~ 25.05.30(금)
나. 장소 : 인사참모처
다. 방법 : 이메일 (army9805015@army.mil.kr) / 등기우편 (경기도 시흥시 수인로 2910번길 86, 1층 인사처, 인사부사관 담당자 앞)
라. 구비서류 : 첨부파일 참조
마. 유의사항 : 첨부파일 참조

4. 문의처
채용절차 관련 문의 : 채용담당자 031-440-5014
업무(보수, 근로내용) 관련 문의 : 사업담당자 031-440-5045","우편,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접","이력서(자사이력서양식),자기소개서,경력증명서
※ 자사이력서를 제출서류양식에서 다운로드받아 작성 후 입사지원 하시기 바랍니다.",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505220004&rtnTarget=list6
143,[월롱면] 공장/사무실 미화직 구함,25/05/22 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약,월급 210만원 ~ 210만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 파주시 월롱면 휴암로117번길 99, 선일금고제작",파주시,"(근무시간) (오전) 6시 00분 ~ (오후) 3시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",(주)두리교우파워시스템,"[파주시 월롱면 사무실 청소]

/근무시간 : 주5일 월~금 (06:00~15:00)
/휴게시간: 12시-13시
/급여 : 월 210만원",팩스,서류,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK2002505220003&rtnTarget=list8
144,[장항동] 4등급 남자어르신 재가요양보호사 채용,25/05/22 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 고양시 일산동구 연리지로 50, . (장항동, 힐스테이트 킨텍스 레이크뷰)",고양시,(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분,주 5일 근무,미소누리재가복지센터,"[장항동] 4등급 남자어르신 재가요양보호사 채용

/ 수급자 케어, 일상생활 지원, 가사지원
/ 현재 입원중이며 이번주 토요일 퇴원예정
/ 부부거주, 거동가능, 치매 약간 있음
/ 주5일  09:30~12:30
/ 시급: 10,030원(주휴수당, 연차수당 등은 별도 추가지급, 수당등 포함시 12,700원)

※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(채용담당자 전화통화),면접,"기타(요양보호사자격증 사본, 건강검진결과표)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKC002505220005&rtnTarget=list9
145,[우성미사타워] 기전 과장 모집,25/05/22 등록,채용시까지,빌딩 전기관리원,경력 (최소 5년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 300만원 ~ 300만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 하남시 미사강변중앙로 220, 우성미사타워 (망월동)",하남시,"(근무시간) (오전) 9시 00분 ~ (오전) 9시 00분
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",율산개발 유한회사,"[우성미사타워] 기전 과장 모집
- 근무시간 : 09:00~09:00 격일(휴게시간 주간 3시간, 야간6 시간)
- 월급 : 3,000,000원
- 지원방법 : 이력서 팩스지원(031-792-9764), 이메일지원(love2360@naver.com)
- 지원문의 : 031-792-9763
* 즉시출근가능자, , 컴퓨터 워드가능자 희망",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002505220003&rtnTarget=list1
146,[화성남양읍 공사현장] 경비원(주간제) 모집,25/05/22 등록,채용시까지,공사현장 경비원,관계없음,기간의 정함이 있는 근로계약,월급 260만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 남양읍 현대연구소로 150, 현대기아차 남양연구소 인근",화성시,"※ 상세 근무시간
주6일(월~토)06:00~18:00
주 소정근로시간
툴팁
: 40시간","주 6일 근무
(주 소정근로시간: 40시간)",국도안전관리(주),"○화성남양읍 공사현장 경비(입출입 차량관리, 순찰, 안내, 방호 등)
○주6일(월~토)06:00~18:00
○급여 260만원(세전,,식사제공없음)
○신임교육이수 필수(부사관 출신은 면제), 공사현장경비 경력(1년이상) 필수
○공사현장 특성상 대중교통 접근이 어려습니다. 자차 출근 가능하신분 희망합니다.
○지원방법: ""고용24 입사지원"" 또는 ""고용서비스기관을 통한 알선요청""(지원하신 내용 확인 후  채용담당자 유선 연락 드릴 예정입니다)

- 채용진행방법 : 
  ①고용24입사지원 또는 고용기관 알선 
  ②채용대행담당자 지원서 확인하여 사업자 채용담당자에게 지원서 전달(알선장발행) 
  ③채용담당자 지원서 검토 후 면접대상자 선별하여 유선연락하여 면접 일정 전달
  ④면접 후 채용확정 및 근로개시","워크넷,
기타 (○지원방법: ""고용24 입사지원"" 또는 ""고용서비스기관을 통한 알선요청"")
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKR002505220008&rtnTarget=list2
147,[풍덕천동/2등급/할머님] 요양보호사 채용,25/05/22 등록,채용시까지,요양보호사,경력 (최소 0년 3 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 정평로 89, 203 (풍덕천동, 신정마을현대프라임아파트)",용인시,"(근무시간) (오전) 9시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",마음드림재가복지센터,"- 풍덕천동 2등급 할머님 재가대상자 케어
- 거동가능,간병일상생활지원서비스(말벗,일상생활지원)
- 주5일: 09:00~13:00(시간협의)
- 급여 : 시급10030+주휴수당+수당 등=12,800원
- 지원문의 010-4598-4832

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선 통화 후 지원(010-4598-4832))
고용24 입사지원","서류,면접",기타(채용 확정시 건강검진표추가제출),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220011&rtnTarget=list3
148,[용인 동백 /3등급/독거할머님/토~일] 요양보호사 채용,25/05/22 등록,채용시까지,요양보호사,경력 (최소 0년 3 개월 이상) 우대,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",퇴직금,"경기도 용인시 기흥구 동백죽전대로 333, 202 (중동, 스프링카운티자이)",용인시,"※ 상세 근무시간
(토~일) 09:00~16::00
주 소정근로시간
툴팁
: 14시간","주 2일 근무
(주 소정근로시간: 14시간)",마음드림재가복지센터,"- 용인 동백(중동) 3등급독거할머님 재가대상자 케어
- 거동가능,간병일상생활지원서비스(말벗,일상생활지원)
- 근무시간 : 토~일 (근무시간 꼭 확인 )
- 급여 : 시급10030+수당 등=12,800원
- 지원문의 010-4598-4832

※근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.","방문,워크넷,
기타 (유선 통화 후 지원(010-4598-4832))
고용24 입사지원","서류,면접",기타(채용 확정시 건강검진표추가제출),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505220010&rtnTarget=list4
