Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
57,재가요양보호사 모집,25/05/19 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 부평구 갈월동로 45, 101동 (갈산동, 두산아파트)",부평구,"(근무시간) (정오) 12시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 12시간","주 3일 근무
(주 소정근로시간: 12시간)",부평하나재가노인복지센터,"- 갈산동 3등급 할아버지 케어 재가요양보호사 구인
- 12:00~16:00
- 주3일 근무
-시급 : 12,700원(수당 포함)","방문,
기타 (전화통화 후 방문)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10152505190008&rtnTarget=list9
58,아파트 내부미화원 채용,"25/05/19 등록
25/07/18 마감",25/07/18 마감,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약(시간(선택)제),월급 132만원 ~ 132만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 남동구 백범로124번길 126, . (만수동, 만수주공4단지아파트)",남동구,"(근무시간) (오전) 9시 00분 ~ (오후) 3시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 25시간","주 5일 근무
(주 소정근로시간: 25시간)",（주）비엠에스종합개발,#NAME?,방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505190011&rtnTarget=list2
59,[만수동] 재가 요양보호사 구인,"25/05/19 등록
25/05/29 마감",25/05/29 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 남동구 소래로 677, . (만수동, 삼환아파트2단지)",남동구,"(근무시간) (오전) 9시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",보은재가노인복지센터,"- 대상자 : 2등급 할머니(독거)
- 근무시간 : 9:00~13:00/주5일
- 시급 : 각종 수당 포함 12,700원+중증수당 3,000원
- 직무내용 : 가사도움, 기저귀케어, 거동 힘듬
- 지원방법 : 채용담당자(010-3872-1074) 통화 후 면접",방문,"서류,면접",기타(요양보호사자격증. 건강검진결과서(일반건강검진)),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505190007&rtnTarget=list6
60,아파트 미화원 채용(송도),25/05/19 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 170만원 ~ 175만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 연수구 컨벤시아대로130번길 58, . (송도동, 송도자이하버뷰1단지아파트)",연수구,"※ 상세 근무시간
주6일/주중 09:00~16:00, 토요일 09:00~12:00
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 33시간","주 6일 근무
(주 소정근로시간: 33시간)",（주）비엠에스종합개발,"** 면접 5월28일(수) 오후2시 관리사무소앞 면접진행/이력서 지참 후 면접 **

- 송도자이하버뷰1단지아파트 청소 업무
- 외곽청소 2명 월급 1,755,085원/내부청소 3명 월급 1,700,085원
- 주6일/주중 09:00~16:00, 토요일 09:00~12:00","방문,
기타 (** 면접 5월28일(수) 오후2시 관리사무소앞 면접진행/이력서 지참 후 면접 **)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505190010&rtnTarget=list10
61,장애인 활동 지원사 구인,"25/05/19 등록
25/07/18 마감",25/07/18 마감,장애인 돌봄 종사원,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 남동구 담방로 105, . (만수동, 만수주공7,8단지아파트)",남동구,"근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (오후) 7시 00분",주 6일 근무,장애인 미디어 인권협회 (미추홀구 지회),"- 50대 여 뇌병변(아버지와 거주)
- 09:00~19:00(주5일 또는 주6일 협의) 근무시간 일7~8시간 면접 시 협의
- 시급+수당 포함 12,614원
- 채용담당자 032-887-4828 전화주세요","방문,
기타 (전화후 방문)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505190002&rtnTarget=list8
62,[동춘동] 쇼핑몰 주간 미화원,25/05/19 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약,월급 225만원 ~ 225만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 연수구 청능대로 210, 스퀘어원 (동춘동)",연수구,"※ 상세 근무시간
주5일 ,  9-18시 / 13-22시 로테이션 근무
근무시간 7시간/휴게시간 2시간
주 소정근로시간
툴팁
: 35시간","주 5일 근무
(주 소정근로시간: 35시간)",주식회사세이프원,"< 동춘역 인근 스퀘어원 미화원 모집>
- 쇼핑몰 내부 청소원
- 주5일 ,  9-18시 / 13-22시 로테이션 근무
- 월225만원","방문,팩스","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505190001&rtnTarget=list7
63,재가요양보호사 채용,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 남동구 담방서로17번길 21, 소재 (만수동, 이삭아파트)",남동구,"(근무시간) (오전) 9시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 24시간","주 6일 근무
(주 소정근로시간: 24시간)",인천중앙재가노인복지센터,"* 재가요양보호사 구인
-2등급 여자 어르신
-만수동 남동구청역 인근
-주6일, 09:00-13:00 (4시간)
-시급:10,030+제수당=12,700원
-기저귀케어
-중증가산수당 1일 (3000원)","방문,팩스",서류,"이력서,기타 (요양보호사 자격증, 채용전 건강검진서)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10132505140005&rtnTarget=list1
64,용현동 오전재가 요양보호사 구인,25/05/14 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 미추홀구 토금북로11번길 13, . (용현동)",미추홀구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",마음정원재가노인복지센터,"* 4등급 할머니
* 식사케어 등 일반적인케어 희망 
* 09:00~12:00 (주6일)
* 시급+추가근무수당= 12,800원",방문,면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505140004&rtnTarget=list4
65,재가요양보호사 구인(삼산동),"25/05/14 등록
25/05/28 마감",25/05/28 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 부평구 평천로 447, ` (삼산동, 인천삼산엘에이치1단지)",부평구,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",송이노인복지센터,"- 3등급 여자어르신
- 근무시간 : 오후1시~오후4시(주6일 3시간)
- 직무내용 : 가사지원 ,말벗, 전동 휠체어 
- 채용담당자 : 송기임 사회복지사 010-3633-7309","방문,
기타 (전화 010-3633-7309)",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF11112505140003&rtnTarget=list9
66,재가 요양보호사 모집(만수동/치매),25/05/14 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,인천광역시 남동구 장승로 14 (만수동),남동구,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",정나눔재가센터,"* 5등급 여자 어르신/ 일상생활지원
* 치매교육이수자
* 시급 12,700원(수당포함)
* 채용담당자 032-473-8365 / 010-9098-7055",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505140002&rtnTarget=list3
67,강화요양병원 미화원 모집,25/05/13 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 178만원 ~ 178만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 강화군 길상면 강화동로 181, 강화요양병원",강화군,"※ 상세 근무시간
월~금 07:00~14:00 (휴게시간 1시간30분)
토 07:00~11:30 (휴게시간 30분)
주 소정근로시간
툴팁
: 35시간","주 6일 근무
(주 소정근로시간: 35시간)",주식회사 제로앤원,병원 내 미화,기타(010-5132-2560 으로 전화통화후 면접),면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDB002505130001&rtnTarget=list4
68,2025 중구 일자리박람회 참여업체 / 편의점 간편식 식품제조 포장,25/05/13 등록,채용시까지,"기타 식품가공 종사원 (건강원,탕제원 등)",신입,기간의 정함이 없는 근로계약,월급 240만원 ~ 270만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,인천광역시 서구 정서진8로 55 (오류동),서구,"※ 상세 근무시간
 - 주간조: 11 ~ 20시 /  야간조: 20 ~ 05시
 - 휴게시간 1시간
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",(주)바른사람,"◈2025 상반기 중구 일자리 박람회◈
○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시
○ 면접장소 : 인천 중구청 월디관 4층 대회의실
○ 참여방법 : 이력서 지참후 방문
○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)
             영종국제도시 일자리센터(746-6920~1, 746-6923~4)
    
ㆍ편의점 납품식품(도시락, 김밥, 샌드위치, 햄버거 등) 제조 및 포장 업무
   - 도시락, 김밥 등을 라인 작업을 통해 재료를 토핑해서 완제품을 만드는 과정
ㆍ 근무시간 ( 주간 혹은 야간고정 )
  - 주간조: 11 ~ 20시  월급 240만~250만 / 10명
  - 야간조: 20 ~ 05시 : 월급 260만~270만 / 5명
  - 휴게시간 1시간
  - 위생복착용 및 입식근무
ㆍ 주 5일 근무, 스케줄 근무(주말이나 공휴일 근무 가능자, 주중 2일 휴무) 

ㆍ통근버스
 - 부평역 >> 경인교대 >> 검암역  >> 회사(후레쉬퍼스트)

※ F4-F6 지원가능","방문,워크넷
고용24 입사지원","서류,면접,
기타 (◈2025 상반기 중구 일자리 박람회◈ ○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시 ○ 면접장소 : 인천 중구청 월디관 4층 대회의실 ○ 참여방법 : 이력서 지참후 방문 ○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)              영종국제도시 일자리센터(746-6920~1, 746-6923~4))","이력서,기타 (합격시 보건증 제출)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDK002505130014&rtnTarget=list1
69,2025 중구 일자리박람회 참여업체 / 인천공항1터미널 푸드코트 홀/주방보조 채용,25/05/13 등록,채용시까지,일반 음식점 접객서빙원,관계없음,기간의 정함이 있는 근로계약,월급 265만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 중구 공항로 271, 인천공항 제 1터미널 (운서동)",중구,"※ 상세 근무시간
06 - 15시 / 11 - 20시 주5일 8시간 교대근무
2조 2교대
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",씨제이프레시웨이주식회사,"◈2025 상반기 중구 일자리 박람회◈
○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시
○ 면접장소 : 인천 중구청 월디관 4층 대회의실
○ 참여방법 : 이력서 지참후 방문
○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)
             영종국제도시 일자리센터(746-6920~1, 746-6923~4)

ㆍ 근무형태
  - CJ프레시웨이 자체계약직
ㆍ인천공항 제1여객터미널 푸드코트 홀/주방보조
  - 06 - 15시 / 11 - 20시(휴게13-14시) 주5일 8시간 교대근무
ㆍ월급: 265만원(교통비지원 포함)

ㆍ CJ프레시웨이 복리후생 (* 근속 3개월 이후 적용)
  - 4대보험 가입 및 퇴직금 지급
  - 설/추석 선물 지급
  - 생일 축하 쿠폰 지급
  - 연 5회(설,5월,7월,추석,12월) 모바일 상품권 지급
  - 근로자 건강검진 지원
  - 경조휴가 및 경조금 지급
  - 근무복 지급
  - 개인의료비 지원 (분기별 최대 200만원)
  - 장기근속 포상(유급휴가 5일, 5/10년 근속 10만원, 15/20년 근속 20만원)","방문,워크넷
고용24 입사지원","서류,면접,
기타 (◈2025 상반기 중구 일자리 박람회◈ ○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시 ○ 면접장소 : 인천 중구청 월디관 4층 대회의실 ○ 참여방법 : 이력서 지참후 방문 ○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)              영종국제도시 일자리센터(746-6920~1, 746-6923~4))",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDK002505130012&rtnTarget=list9
70,도화동 오후 재가 요양보호사 구인,"25/05/13 등록
25/06/12 마감",25/06/12 마감,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 미추홀구 수봉북로11번길 13, . (도화동)",미추홀구,"(근무시간) (정오) 12시 00분 ~ (오후) 3시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",행복나눔방문요양센터,"* 대상자 : 3등급 할머니
* 근무시간 : 주5일,12시-15시 
* 식사케어 등 가사지원 희망
* 임금 : 시급 10,030원+제수당=12,900원","방문,
기타 (담당자 통화후 면접진행)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505130001&rtnTarget=list10
71,2025 중구 일자리박람회 참여업체 / 인천공항 항공기 기내청소,25/05/13 등록,채용시까지,기타 서비스 관련 단순 종사원,관계없음,기간의 정함이 없는 근로계약,월급 261만원 ~ 278만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 중구 공항로 272, 인천국제공항 제1터미널 및 탑승동 (운서동)",중구,"※ 상세 근무시간
05:30-14:30 /07시~16시  주5일 8시간 교대근무
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",유니포트주식회사,"◈2025 상반기 중구 일자리 박람회◈
○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시
○ 면접장소 : 인천 중구청 월디관 4층 대회의실
○ 참여방법 : 이력서 지참후 방문
○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)
             영종국제도시 일자리센터(746-6920~1, 746-6923~4)

인천공항 항공기 기내청소
* 담당업무
제주항공, 티웨이항공, 외국항공사 항공기내정리정돈

* 근무 시간 :  05:30-14:30 /07시~16시 주5일 8시간 교대근무
- 인천공항 특성상 신원에 이상이 없는자
급여 월 [2,612,000]원 ~ [2,782,000]원(교통비, 중식비 포함금액임)","방문,워크넷
고용24 입사지원","서류,면접,
기타 (◈2025 상반기 중구 일자리 박람회◈ ○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시 ○ 면접장소 : 인천 중구청 월디관 4층 대회의실 ○ 참여방법 : 이력서 지참후 방문 ○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)              영종국제도시 일자리센터(746-6920~1, 746-6923~4))",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDK002505130004&rtnTarget=list7
72,◈2025 상반기 중구 일자리 박람회◈ 하역적재원 구인,"25/05/13 등록
25/07/12 마감",25/07/12 마감,하역·적재 종사원,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 연수구 인천타워대로639번길 61, ... (송도동)",연수구,"※ 상세 근무시간
월 -금 - 9:00 - 18:00 / 토요일 - 8:30 -15:00
휴게시간 12:00~13:00 , 오전,오후 각 15분",주 6일 근무,주식회사석송,"◈2025 상반기 중구 일자리 박람회◈
○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시
○ 면접장소 : 인천 중구청 월디관 4층 대회의실
○ 참여방법 : 이력서 지참후 방문
○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)
             영종국제도시 일자리센터(746-6920~1, 746-6923~4)
--------------------------------------------------------------------------

■ 근무장소: 인천 연수구 인천타워대로639번길 61
■ 담당 업무
  - 물류창고(보세)물건 이동 적재 분류 상하차 
■ 근무시간 : 월 -금 - 9:00 - 18:00 / 휴게시간 별도
                  토요일 - 8:30 -15:00
■ 급  여 : 월/2,550,520원","방문,
기타 (◈2025 상반기 중구 일자리 박람회◈ ○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시 ○ 면접장소 : 인천 중구청 월디관 4층 대회의실 ○ 참여방법 : 이력서 지참후 방문 ○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)              영종국제도시 일자리센터(746-6920~1, 746-6923~4))","서류,면접,
기타 (◈2025 상반기 중구 일자리 박람회◈ ○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시 ○ 면접장소 : 인천 중구청 월디관 4층 대회의실 ○ 참여방법 : 이력서 지참후 방문 ○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)              영종국제도시 일자리센터(746-6920~1, 746-6923~4))","이력서,기타 (◈2025 상반기 중구 일자리 박람회◈ ○ 면접일시 : 2025. 5. 28.(수) 오후 2시 ~ 4시 ○ 면접장소 : 인천 중구청 월디관 4층 대회의실 ○ 참여방법 : 이력서 지참후 방문 ○ 참여문의 : 중구 일자리센터 (760-6925~6927, 777-6929)              영종국제도시 일자리센터(746-6920~1, 746-6923~4))",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDK002505130001&rtnTarget=list5
73,인하대병원 미화직 채용,25/05/13 등록,채용시까지,건물 청소원,관계없음,기간의 정함이 있는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 중구 신흥동3가 인항로 27, 인하대병원내 지하3층(주)고암 (신흥동3가)",중구,"※ 상세 근무시간
* 근무시간: 평일_06:30~15:30 / 토,일,공휴일 06:00~14:00
* 휴게시간: 평일_ 08:00~09:00, 12:00~13:00  / 토, 일, 공휴일_06 07:30~09:00, 11:30~13:00",주 6일 근무,(주)고암,"* 인하대병원 미화(외래의료폐기물 운반, 청소 등)
* 근무시간: 평일_06:30~15:30 / 토,일,공휴일_06:00~14:00
* 휴게시간: 평일_ 08:00~09:00, 12:00~13:00  / 토, 일, 공휴일_06 07:30~09:00, 11:30~13:00
* 주6일 근무
* 월급: 2,146,270원
* 명절보너스, 여름휴가비지원,인하대병원 진료비 감면혜택(본인50%, 직계가족30%)
* 4대보험, 2식","방문,
기타 (전화 후 방문(032-890-3461))","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDF002505130001&rtnTarget=list8
74,도화동 재가 요양보호사 구인,"25/05/12 등록
25/06/20 마감",25/06/20 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원",Not found,퇴직금,"인천광역시 미추홀구 숙골로8번길 15, . (도화동, 도화역대성유니드아파트)",미추홀구,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",대부방문요양센터,"* 대상자 : 4등급 할아버지(독거)
* 근무시간 : 13:00~16:00 주5일
* 시급 : 각종수당포함 12,700원
* 지원방법 : 센터장님 전화 통화(010-7380-0049)후 면접",방문,"서류,면접","이력서,기타 (요양보호사 자격증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505120007&rtnTarget=list7
75,재가요양보호사 구인(만수동),25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"인천광역시 남동구 담방로 105, . (만수동, 만수주공7,8단지아파트)",남동구,"(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 16시간","주 5일 근무
(주 소정근로시간: 16시간)",(A)비지팅엔젤스인천미추홀방문요양지점,"*3등급 남자/신체 건강하신분 지원희망
*근무시간: 14:00~17:00 / 주5일 /월2회 토요일 목욕도움
*우편마비 도움 필요.화장실 스스로 이용,외출도움,운동,병원동행 등","방문,
기타 (요양보호사 자격증 , 건강검진 결과표)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505070019&rtnTarget=list9
76,재가요양보호사 구인,25/05/07 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",퇴직금,"인천광역시 미추홀구 학익소로61번길 83 (학익동, 주안7차신동아아파트)",미추홀구,"(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",한길재가요양센터,"4등급 할머니 케어/ 독거
일상생활지원
주3회(월, 수, 금)
시급 13,000원(제수당 포함)","방문,
기타 (010-8748-9555 연락)","서류,면접","이력서,기타 (자격증사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDE002505070009&rtnTarget=list9
77,"[2025년 4회 계양구 맞춤형『구인·구직 만남의 날』]편의점 식품포장(도시락, 김밥 등) 단순 생산 업무 / 근무조 선택(고정)","25/05/07 등록
25/05/31 마감",25/05/31 마감,식품 분야 단순 종사원,신입,기간의 정함이 없는 근로계약,월급 240만원 ~ 270만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,인천광역시 서구 정서진8로 55 (오류동),서구,"※ 상세 근무시간
(11시조 11:00~20:00 / 야간 20:00~익일 05:00 ), 근무조 선택(고정) / 주 5일 근무, 스케줄 근무(주말이나 공휴일 근무 가능자)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",(주)바른사람,"★ 계양구 『구인·구직 만남의 날』 현장면접 진행합니다.

■ 업 체 명 :  (주)바른사람
■ 일     시 :  5.15.(목) 오후 2시
■ 행사장소 :  계양구청(계산새로 88), 2층
    
    - 진행 : 면접을 희망하시는 분은 이력서 지참하시고 행사 참석 / 현장면접
    - 문의사항 : 계양구청 일자리종합지원센터 032-450-5525~9 
==============================================================


● <편의점 납품식품(도시락, 김밥, 샌드위치, 햄버거 등) 제조 및 포장 업무>
   - 도시락, 김밥 등을 라인 작업을 통해 재료를 토핑해서 완제품을 만드는 과정
● 근무시간 ( 근무조 선택가능 / 고정 )
  - 11시조 (11:00~20:00) : 토핑, 성형업무 / 월급 240만~250만 / 10명
  - 야간조 (20:00~익일 05:00) : 월급 260만~270만 / 5명

● 휴게시간 1시간 /  급여=기본급+연장,특근 포함 평균임금     

● 주 5일 근무, 스케줄 근무(주말이나 공휴일 근무 가능자, 주중 2일 휴무) 
● 부평역 >> 경인교대 >> 검암역  >> 회사(후레쉬퍼스트)
● 구내식당 이용, 위생복 지급, 보건증 발급 가능자, 야간근무시 특수검진가능자(당뇨, 혈압)
● 복리후생: 4대보험, 퇴직금, 연차, 경조휴가

※ F5, 6 지원가능","방문,워크넷,
기타 (■ 일시 : 5.15.(목) 오후 2시  ■ 장소 : 계양구청(계산새로 88), 2층 ■ 진행 : 면접 희망하시는 분은 이력서 지참하시고 행사 참석 / 현장면접 ■ 문의 : 계양구청 일자리종합지원센터 032-450-5525~9)
고용24 입사지원","면접,
기타 (■ 일시 : 5.15.(목) 오후 2시  ■ 장소 : 계양구청(계산새로 88), 2층 ■ 진행 : 면접 희망하시는 분은 이력서 지참하시고 행사 참석 / 현장면접 ■ 문의 : 계양구청 일자리종합지원센터 032-450-5525~9)","이력서,기타 (합격시 보건증 제출)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDC002505070001&rtnTarget=list1
78,4등급 남자어르신,25/05/02 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"인천광역시 부평구 후정동로47번길 4, . (삼산동, 삼보아파트)",부평구,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",새빛재가노인복지센터,"* 4등급 남자어르신
* 삼산동 삼보아파트
* 13:00~16:00 /주 5일 근무
* 시급 12,700(주휴수당포함)

* 새빛재가노인복지센터 032-523-5355","방문,
기타 (전화연락 후 면접)",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDG002505020003&rtnTarget=list10
